,Start,End,Start_r,End_r,Mean_Z-Score,Median_Z-Score,Threshold,Sequence_id
34945,21280,21290,0.7116342841855332,0.7119686987927633,0.0,0.0,300,NC_045512.2
34946,21290,21300,0.7119686987927633,0.7123031133999933,0.0,0.0,300,NC_045512.2
34947,21300,21310,0.7123031133999933,0.7126375280072234,0.0,0.0,300,NC_045512.2
34948,21310,21320,0.7126375280072234,0.7129719426144534,0.0,0.0,300,NC_045512.2
34949,21320,21330,0.7129719426144534,0.7133063572216835,0.0,0.0,300,NC_045512.2
34950,21330,21340,0.7133063572216835,0.7136407718289135,0.0,0.0,300,NC_045512.2
34951,21340,21350,0.7136407718289135,0.7139751864361435,0.0,0.0,300,NC_045512.2
34952,21350,21360,0.7139751864361435,0.7143096010433736,0.0,0.0,300,NC_045512.2
34953,21360,21370,0.7143096010433736,0.7146440156506036,0.0,0.0,300,NC_045512.2
34954,21370,21380,0.7146440156506036,0.7149784302578337,0.0,0.0,300,NC_045512.2
34955,21380,21390,0.7149784302578337,0.7153128448650637,0.0,0.0,300,NC_045512.2
34956,21390,21400,0.7153128448650637,0.7156472594722938,0.0,0.0,300,NC_045512.2
34957,21400,21410,0.7156472594722938,0.7159816740795238,0.0,0.0,300,NC_045512.2
34958,21410,21420,0.7159816740795238,0.7163160886867538,0.0,0.0,300,NC_045512.2
34959,21420,21430,0.7163160886867538,0.7166505032939838,0.0,0.0,300,NC_045512.2
34960,21430,21440,0.7166505032939838,0.7169849179012139,0.0,0.0,300,NC_045512.2
34961,21440,21450,0.7169849179012139,0.7173193325084439,0.0,0.0,300,NC_045512.2
34962,21450,21460,0.7173193325084439,0.717653747115674,0.0,0.0,300,NC_045512.2
34963,21460,21470,0.717653747115674,0.717988161722904,0.0,0.0,300,NC_045512.2
34964,21470,21480,0.717988161722904,0.7183225763301341,0.0,0.0,300,NC_045512.2
34965,21480,21490,0.7183225763301341,0.7186569909373641,0.0,0.0,300,NC_045512.2
34966,21490,21500,0.7186569909373641,0.7189914055445942,0.0,0.0,300,NC_045512.2
34967,21500,21510,0.7189914055445942,0.7193258201518242,0.0,0.0,300,NC_045512.2
34968,21510,21520,0.7193258201518242,0.7196602347590543,0.0,0.0,300,NC_045512.2
34969,21520,21530,0.7196602347590543,0.7199946493662843,0.0,0.0,300,NC_045512.2
34970,21530,21540,0.7199946493662843,0.7203290639735144,0.0,0.0,300,NC_045512.2
34971,21540,21550,0.7203290639735144,0.7206634785807444,0.0,0.0,300,NC_045512.2
34972,21550,21560,0.7206634785807444,0.7209978931879745,0.0,0.0,300,NC_045512.2
34973,21560,21570,0.7209978931879745,0.7213323077952045,0.0,0.0,300,NC_045512.2
34974,21570,21580,0.7213323077952045,0.7216667224024346,0.0,0.0,300,NC_045512.2
34975,21580,21590,0.7216667224024346,0.7220011370096646,0.0,0.0,300,NC_045512.2
34976,21590,21600,0.7220011370096646,0.7223355516168947,0.0,0.0,300,NC_045512.2
34977,21600,21610,0.7223355516168947,0.7226699662241247,0.0,0.0,300,NC_045512.2
34978,21610,21620,0.7226699662241247,0.7230043808313548,0.0,0.0,300,NC_045512.2
34979,21620,21630,0.7230043808313548,0.7233387954385847,0.0,0.0,300,NC_045512.2
34980,21630,21640,0.7233387954385847,0.7236732100458148,0.0,0.0,300,NC_045512.2
34981,21640,21650,0.7236732100458148,0.7240076246530448,0.0,0.0,300,NC_045512.2
34982,21650,21660,0.7240076246530448,0.7243420392602749,0.0,0.0,300,NC_045512.2
34983,21660,21670,0.7243420392602749,0.7246764538675049,0.0,0.0,300,NC_045512.2
34984,21670,21680,0.7246764538675049,0.725010868474735,0.0,0.0,300,NC_045512.2
34985,21680,21690,0.725010868474735,0.725345283081965,0.0,0.0,300,NC_045512.2
34986,21690,21700,0.725345283081965,0.725679697689195,0.0,0.0,300,NC_045512.2
34987,21700,21710,0.725679697689195,0.7260141122964251,0.0,0.0,300,NC_045512.2
34988,21710,21720,0.7260141122964251,0.7263485269036551,0.0,0.0,300,NC_045512.2
34989,21720,21730,0.7263485269036551,0.7266829415108852,0.0,0.0,300,NC_045512.2
34990,21730,21740,0.7266829415108852,0.7270173561181152,0.0,0.0,300,NC_045512.2
34991,21740,21750,0.7270173561181152,0.7273517707253453,0.0,0.0,300,NC_045512.2
34992,21750,21760,0.7273517707253453,0.7276861853325753,0.0,0.0,300,NC_045512.2
34993,21760,21770,0.7276861853325753,0.7280205999398054,0.0,0.0,300,NC_045512.2
34994,21770,21780,0.7280205999398054,0.7283550145470354,0.0,0.0,300,NC_045512.2
34995,21780,21790,0.7283550145470354,0.7286894291542655,0.0,0.0,300,NC_045512.2
34996,21790,21800,0.7286894291542655,0.7290238437614955,0.0,0.0,300,NC_045512.2
34997,21800,21810,0.7290238437614955,0.7293582583687256,0.0,0.0,300,NC_045512.2
34998,21810,21820,0.7293582583687256,0.7296926729759556,0.0,0.0,300,NC_045512.2
34999,21820,21830,0.7296926729759556,0.7300270875831857,0.0,0.0,300,NC_045512.2
35000,21830,21840,0.7300270875831857,0.7303615021904156,0.0,0.0,300,NC_045512.2
35001,21840,21850,0.7303615021904156,0.7306959167976457,0.0,0.0,300,NC_045512.2
35002,21850,21860,0.7306959167976457,0.7310303314048757,0.0,0.0,300,NC_045512.2
35003,21860,21870,0.7310303314048757,0.7313647460121058,0.0,0.0,300,NC_045512.2
35004,21870,21880,0.7313647460121058,0.7316991606193358,0.0,0.0,300,NC_045512.2
35005,21880,21890,0.7316991606193358,0.7320335752265659,0.0,0.0,300,NC_045512.2
35006,21890,21900,0.7320335752265659,0.7323679898337959,0.0,0.0,300,NC_045512.2
35007,21900,21910,0.7323679898337959,0.732702404441026,0.0,0.0,300,NC_045512.2
35008,21910,21920,0.732702404441026,0.733036819048256,0.0,0.0,300,NC_045512.2
35009,21920,21930,0.733036819048256,0.7333712336554861,0.0,0.0,300,NC_045512.2
35010,21930,21940,0.7333712336554861,0.7337056482627161,0.0,0.0,300,NC_045512.2
35011,21940,21950,0.7337056482627161,0.7340400628699462,0.0,0.0,300,NC_045512.2
35012,21950,21960,0.7340400628699462,0.7343744774771762,0.0,0.0,300,NC_045512.2
35013,21960,21970,0.7343744774771762,0.7347088920844063,0.0,0.0,300,NC_045512.2
35014,21970,21980,0.7347088920844063,0.7350433066916363,0.0,0.0,300,NC_045512.2
35015,21980,21990,0.7350433066916363,0.7353777212988664,0.0,0.0,300,NC_045512.2
35016,21990,22000,0.7353777212988664,0.7357121359060964,0.0,0.0,300,NC_045512.2
35017,22000,22010,0.7357121359060964,0.7360465505133265,0.0,0.0,300,NC_045512.2
35018,22010,22020,0.7360465505133265,0.7363809651205565,0.0,0.0,300,NC_045512.2
35019,22020,22030,0.7363809651205565,0.7367153797277866,0.0,0.0,300,NC_045512.2
35020,22030,22040,0.7367153797277866,0.7370497943350166,0.0,0.0,300,NC_045512.2
35021,22040,22050,0.7370497943350166,0.7373842089422465,0.0,0.0,300,NC_045512.2
35022,22050,22060,0.7373842089422465,0.7377186235494766,0.0,0.0,300,NC_045512.2
35023,22060,22070,0.7377186235494766,0.7380530381567066,0.0,0.0,300,NC_045512.2
35024,22070,22080,0.7380530381567066,0.7383874527639367,0.0,0.0,300,NC_045512.2
35025,22080,22090,0.7383874527639367,0.7387218673711667,0.0,0.0,300,NC_045512.2
35026,22090,22100,0.7387218673711667,0.7390562819783968,0.0,0.0,300,NC_045512.2
35027,22100,22110,0.7390562819783968,0.7393906965856268,0.0,0.0,300,NC_045512.2
35028,22110,22120,0.7393906965856268,0.7397251111928569,0.0,0.0,300,NC_045512.2
35029,22120,22130,0.7397251111928569,0.7400595258000869,0.0,0.0,300,NC_045512.2
35030,22130,22140,0.7400595258000869,0.740393940407317,0.0,0.0,300,NC_045512.2
35031,22140,22150,0.740393940407317,0.740728355014547,0.0,0.0,300,NC_045512.2
35032,22150,22160,0.740728355014547,0.7410627696217771,0.0,0.0,300,NC_045512.2
35033,22160,22170,0.7410627696217771,0.7413971842290071,0.0,0.0,300,NC_045512.2
35034,22170,22180,0.7413971842290071,0.7417315988362372,347.75205,347.75205,300,NC_045512.2
35035,22180,22190,0.7417315988362372,0.7420660134434672,363.0853,373.2695,300,NC_045512.2
35036,22190,22200,0.7420660134434672,0.7424004280506973,393.7518,393.7518,300,NC_045512.2
35037,22200,22210,0.7424004280506973,0.7427348426579273,0.0,0.0,300,NC_045512.2
35038,22210,22220,0.7427348426579273,0.7430692572651574,0.0,0.0,300,NC_045512.2
35039,22220,22230,0.7430692572651574,0.7434036718723874,0.0,0.0,300,NC_045512.2
35040,22230,22240,0.7434036718723874,0.7437380864796175,0.0,0.0,300,NC_045512.2
35041,22240,22250,0.7437380864796175,0.7440725010868475,0.0,0.0,300,NC_045512.2
35042,22250,22260,0.7440725010868475,0.7444069156940775,0.0,0.0,300,NC_045512.2
35043,22260,22270,0.7444069156940775,0.7447413303013075,0.0,0.0,300,NC_045512.2
35044,22270,22280,0.7447413303013075,0.7450757449085376,0.0,0.0,300,NC_045512.2
35045,22280,22290,0.7450757449085376,0.7454101595157676,0.0,0.0,300,NC_045512.2
35046,22290,22300,0.7454101595157676,0.7457445741229977,0.0,0.0,300,NC_045512.2
35047,22300,22310,0.7457445741229977,0.7460789887302277,0.0,0.0,300,NC_045512.2
35048,22310,22320,0.7460789887302277,0.7464134033374578,0.0,0.0,300,NC_045512.2
35049,22320,22330,0.7464134033374578,0.7467478179446878,0.0,0.0,300,NC_045512.2
35050,22330,22340,0.7467478179446878,0.7470822325519179,0.0,0.0,300,NC_045512.2
35051,22340,22350,0.7470822325519179,0.7474166471591479,0.0,0.0,300,NC_045512.2
35052,22350,22360,0.7474166471591479,0.747751061766378,0.0,0.0,300,NC_045512.2
35053,22360,22370,0.747751061766378,0.748085476373608,0.0,0.0,300,NC_045512.2
35054,22370,22380,0.748085476373608,0.748419890980838,0.0,0.0,300,NC_045512.2
35055,22380,22390,0.748419890980838,0.7487543055880681,0.0,0.0,300,NC_045512.2
35056,22390,22400,0.7487543055880681,0.7490887201952982,0.0,0.0,300,NC_045512.2
35057,22400,22410,0.7490887201952982,0.7494231348025282,0.0,0.0,300,NC_045512.2
35058,22410,22420,0.7494231348025282,0.7497575494097583,0.0,0.0,300,NC_045512.2
35059,22420,22430,0.7497575494097583,0.7500919640169883,0.0,0.0,300,NC_045512.2
35060,22430,22440,0.7500919640169883,0.7504263786242183,0.0,0.0,300,NC_045512.2
35061,22440,22450,0.7504263786242183,0.7507607932314484,0.0,0.0,300,NC_045512.2
35062,22450,22460,0.7507607932314484,0.7510952078386784,0.0,0.0,300,NC_045512.2
35063,22460,22470,0.7510952078386784,0.7514296224459084,0.0,0.0,300,NC_045512.2
35064,22470,22480,0.7514296224459084,0.7517640370531384,0.0,0.0,300,NC_045512.2
35065,22480,22490,0.7517640370531384,0.7520984516603685,0.0,0.0,300,NC_045512.2
35066,22490,22500,0.7520984516603685,0.7524328662675985,0.0,0.0,300,NC_045512.2
35067,22500,22510,0.7524328662675985,0.7527672808748286,0.0,0.0,300,NC_045512.2
35068,22510,22520,0.7527672808748286,0.7531016954820586,0.0,0.0,300,NC_045512.2
35069,22520,22530,0.7531016954820586,0.7534361100892887,0.0,0.0,300,NC_045512.2
35070,22530,22540,0.7534361100892887,0.7537705246965187,0.0,0.0,300,NC_045512.2
35071,22540,22550,0.7537705246965187,0.7541049393037488,0.0,0.0,300,NC_045512.2
35072,22550,22560,0.7541049393037488,0.7544393539109788,0.0,0.0,300,NC_045512.2
35073,22560,22570,0.7544393539109788,0.7547737685182089,0.0,0.0,300,NC_045512.2
35074,22570,22580,0.7547737685182089,0.7551081831254389,0.0,0.0,300,NC_045512.2
35075,22580,22590,0.7551081831254389,0.755442597732669,0.0,0.0,300,NC_045512.2
35076,22590,22600,0.755442597732669,0.755777012339899,0.0,0.0,300,NC_045512.2
35077,22600,22610,0.755777012339899,0.7561114269471291,0.0,0.0,300,NC_045512.2
35078,22610,22620,0.7561114269471291,0.7564458415543591,0.0,0.0,300,NC_045512.2
35079,22620,22630,0.7564458415543591,0.7567802561615892,0.0,0.0,300,NC_045512.2
35080,22630,22640,0.7567802561615892,0.7571146707688192,0.0,0.0,300,NC_045512.2
35081,22640,22650,0.7571146707688192,0.7574490853760493,0.0,0.0,300,NC_045512.2
35082,22650,22660,0.7574490853760493,0.7577834999832793,0.0,0.0,300,NC_045512.2
35083,22660,22670,0.7577834999832793,0.7581179145905094,0.0,0.0,300,NC_045512.2
35084,22670,22680,0.7581179145905094,0.7584523291977393,0.0,0.0,300,NC_045512.2
35085,22680,22690,0.7584523291977393,0.7587867438049694,0.0,0.0,300,NC_045512.2
35086,22690,22700,0.7587867438049694,0.7591211584121994,0.0,0.0,300,NC_045512.2
35087,22700,22710,0.7591211584121994,0.7594555730194295,0.0,0.0,300,NC_045512.2
35088,22710,22720,0.7594555730194295,0.7597899876266595,0.0,0.0,300,NC_045512.2
35089,22720,22730,0.7597899876266595,0.7601244022338896,0.0,0.0,300,NC_045512.2
35090,22730,22740,0.7601244022338896,0.7604588168411196,0.0,0.0,300,NC_045512.2
35091,22740,22750,0.7604588168411196,0.7607932314483496,0.0,0.0,300,NC_045512.2
35092,22750,22760,0.7607932314483496,0.7611276460555797,0.0,0.0,300,NC_045512.2
35093,22760,22770,0.7611276460555797,0.7614620606628097,0.0,0.0,300,NC_045512.2
35094,22770,22780,0.7614620606628097,0.7617964752700398,0.0,0.0,300,NC_045512.2
35095,22780,22790,0.7617964752700398,0.7621308898772698,0.0,0.0,300,NC_045512.2
35096,22790,22800,0.7621308898772698,0.7624653044844999,0.0,0.0,300,NC_045512.2
35097,22800,22810,0.7624653044844999,0.7627997190917299,0.0,0.0,300,NC_045512.2
35098,22810,22820,0.7627997190917299,0.76313413369896,0.0,0.0,300,NC_045512.2
35099,22820,22830,0.76313413369896,0.76346854830619,0.0,0.0,300,NC_045512.2
35100,22830,22840,0.76346854830619,0.7638029629134201,0.0,0.0,300,NC_045512.2
35101,22840,22850,0.7638029629134201,0.7641373775206501,0.0,0.0,300,NC_045512.2
35102,22850,22860,0.7641373775206501,0.7644717921278802,0.0,0.0,300,NC_045512.2
35103,22860,22870,0.7644717921278802,0.7648062067351102,0.0,0.0,300,NC_045512.2
35104,22870,22880,0.7648062067351102,0.7651406213423403,0.0,0.0,300,NC_045512.2
35105,22880,22890,0.7651406213423403,0.7654750359495702,0.0,0.0,300,NC_045512.2
35106,22890,22900,0.7654750359495702,0.7658094505568003,0.0,0.0,300,NC_045512.2
35107,22900,22910,0.7658094505568003,0.7661438651640303,0.0,0.0,300,NC_045512.2
35108,22910,22920,0.7661438651640303,0.7664782797712604,0.0,0.0,300,NC_045512.2
35109,22920,22930,0.7664782797712604,0.7668126943784904,0.0,0.0,300,NC_045512.2
35110,22930,22940,0.7668126943784904,0.7671471089857205,0.0,0.0,300,NC_045512.2
35111,22940,22950,0.7671471089857205,0.7674815235929505,0.0,0.0,300,NC_045512.2
35112,22950,22960,0.7674815235929505,0.7678159382001806,0.0,0.0,300,NC_045512.2
35113,22960,22970,0.7678159382001806,0.7681503528074106,0.0,0.0,300,NC_045512.2
35114,22970,22980,0.7681503528074106,0.7684847674146407,0.0,0.0,300,NC_045512.2
35115,22980,22990,0.7684847674146407,0.7688191820218707,0.0,0.0,300,NC_045512.2
35116,22990,23000,0.7688191820218707,0.7691535966291008,0.0,0.0,300,NC_045512.2
35117,23000,23010,0.7691535966291008,0.7694880112363308,0.0,0.0,300,NC_045512.2
35118,23010,23020,0.7694880112363308,0.7698224258435609,0.0,0.0,300,NC_045512.2
35119,23020,23030,0.7698224258435609,0.7701568404507909,0.0,0.0,300,NC_045512.2
35120,23030,23040,0.7701568404507909,0.770491255058021,0.0,0.0,300,NC_045512.2
35121,23040,23050,0.770491255058021,0.770825669665251,0.0,0.0,300,NC_045512.2
35122,23050,23060,0.770825669665251,0.7711600842724811,0.0,0.0,300,NC_045512.2
35123,23060,23070,0.7711600842724811,0.7714944988797111,0.0,0.0,300,NC_045512.2
35124,23070,23080,0.7714944988797111,0.7718289134869412,0.0,0.0,300,NC_045512.2
35125,23080,23090,0.7718289134869412,0.7721633280941712,0.0,0.0,300,NC_045512.2
35126,23090,23100,0.7721633280941712,0.7724977427014011,0.0,0.0,300,NC_045512.2
35127,23100,23110,0.7724977427014011,0.7728321573086312,0.0,0.0,300,NC_045512.2
35128,23110,23120,0.7728321573086312,0.7731665719158612,0.0,0.0,300,NC_045512.2
35129,23120,23130,0.7731665719158612,0.7735009865230913,0.0,0.0,300,NC_045512.2
35130,23130,23140,0.7735009865230913,0.7738354011303213,0.0,0.0,300,NC_045512.2
35131,23140,23150,0.7738354011303213,0.7741698157375514,0.0,0.0,300,NC_045512.2
35132,23150,23160,0.7741698157375514,0.7745042303447814,0.0,0.0,300,NC_045512.2
35133,23160,23170,0.7745042303447814,0.7748386449520115,0.0,0.0,300,NC_045512.2
35134,23170,23180,0.7748386449520115,0.7751730595592415,0.0,0.0,300,NC_045512.2
35135,23180,23190,0.7751730595592415,0.7755074741664716,0.0,0.0,300,NC_045512.2
35136,23190,23200,0.7755074741664716,0.7758418887737016,0.0,0.0,300,NC_045512.2
35137,23200,23210,0.7758418887737016,0.7761763033809317,0.0,0.0,300,NC_045512.2
35138,23210,23220,0.7761763033809317,0.7765107179881617,0.0,0.0,300,NC_045512.2
35139,23220,23230,0.7765107179881617,0.7768451325953918,0.0,0.0,300,NC_045512.2
35140,23230,23240,0.7768451325953918,0.7771795472026218,0.0,0.0,300,NC_045512.2
35141,23240,23250,0.7771795472026218,0.7775139618098519,0.0,0.0,300,NC_045512.2
35142,23250,23260,0.7775139618098519,0.7778483764170819,0.0,0.0,300,NC_045512.2
35143,23260,23270,0.7778483764170819,0.778182791024312,0.0,0.0,300,NC_045512.2
35144,23270,23280,0.778182791024312,0.778517205631542,0.0,0.0,300,NC_045512.2
35145,23280,23290,0.778517205631542,0.7788516202387721,0.0,0.0,300,NC_045512.2
35146,23290,23300,0.7788516202387721,0.779186034846002,0.0,0.0,300,NC_045512.2
35147,23300,23310,0.779186034846002,0.7795204494532321,0.0,0.0,300,NC_045512.2
35148,23310,23320,0.7795204494532321,0.7798548640604621,0.0,0.0,300,NC_045512.2
35149,23320,23330,0.7798548640604621,0.7801892786676922,0.0,0.0,300,NC_045512.2
35150,23330,23340,0.7801892786676922,0.7805236932749222,0.0,0.0,300,NC_045512.2
35151,23340,23350,0.7805236932749222,0.7808581078821523,0.0,0.0,300,NC_045512.2
35152,23350,23360,0.7808581078821523,0.7811925224893823,0.0,0.0,300,NC_045512.2
35153,23360,23370,0.7811925224893823,0.7815269370966124,0.0,0.0,300,NC_045512.2
35154,23370,23380,0.7815269370966124,0.7818613517038424,0.0,0.0,300,NC_045512.2
35155,23380,23390,0.7818613517038424,0.7821957663110725,0.0,0.0,300,NC_045512.2
35156,23390,23400,0.7821957663110725,0.7825301809183025,0.0,0.0,300,NC_045512.2
35157,23400,23410,0.7825301809183025,0.7828645955255326,0.0,0.0,300,NC_045512.2
35158,23410,23420,0.7828645955255326,0.7831990101327626,0.0,0.0,300,NC_045512.2
35159,23420,23430,0.7831990101327626,0.7835334247399927,0.0,0.0,300,NC_045512.2
35160,23430,23440,0.7835334247399927,0.7838678393472227,0.0,0.0,300,NC_045512.2
35161,23440,23450,0.7838678393472227,0.7842022539544528,0.0,0.0,300,NC_045512.2
35162,23450,23460,0.7842022539544528,0.7845366685616828,0.0,0.0,300,NC_045512.2
35163,23460,23470,0.7845366685616828,0.7848710831689129,0.0,0.0,300,NC_045512.2
35164,23470,23480,0.7848710831689129,0.7852054977761429,0.0,0.0,300,NC_045512.2
35165,23480,23490,0.7852054977761429,0.785539912383373,0.0,0.0,300,NC_045512.2
35166,23490,23500,0.785539912383373,0.785874326990603,356.6415,356.6415,300,NC_045512.2
35167,23500,23510,0.785874326990603,0.7862087415978329,356.6415,356.6415,300,NC_045512.2
35168,23510,23520,0.7862087415978329,0.786543156205063,0.0,0.0,300,NC_045512.2
35169,23520,23530,0.786543156205063,0.786877570812293,0.0,0.0,300,NC_045512.2
35170,23530,23540,0.786877570812293,0.7872119854195231,0.0,0.0,300,NC_045512.2
35171,23540,23550,0.7872119854195231,0.7875464000267531,0.0,0.0,300,NC_045512.2
35172,23550,23560,0.7875464000267531,0.7878808146339832,0.0,0.0,300,NC_045512.2
35173,23560,23570,0.7878808146339832,0.7882152292412132,0.0,0.0,300,NC_045512.2
35174,23570,23580,0.7882152292412132,0.7885496438484433,0.0,0.0,300,NC_045512.2
35175,23580,23590,0.7885496438484433,0.7888840584556733,0.0,0.0,300,NC_045512.2
35176,23590,23600,0.7888840584556733,0.7892184730629034,0.0,0.0,300,NC_045512.2
35177,23600,23610,0.7892184730629034,0.7895528876701334,352.249,352.249,300,NC_045512.2
35178,23610,23620,0.7895528876701334,0.7898873022773635,352.249,352.249,300,NC_045512.2
35179,23620,23630,0.7898873022773635,0.7902217168845935,0.0,0.0,300,NC_045512.2
35180,23630,23640,0.7902217168845935,0.7905561314918236,0.0,0.0,300,NC_045512.2
35181,23640,23650,0.7905561314918236,0.7908905460990536,0.0,0.0,300,NC_045512.2
35182,23650,23660,0.7908905460990536,0.7912249607062837,0.0,0.0,300,NC_045512.2
35183,23660,23670,0.7912249607062837,0.7915593753135137,0.0,0.0,300,NC_045512.2
35184,23670,23680,0.7915593753135137,0.7918937899207438,0.0,0.0,300,NC_045512.2
35185,23680,23690,0.7918937899207438,0.7922282045279738,0.0,0.0,300,NC_045512.2
35186,23690,23700,0.7922282045279738,0.7925626191352039,0.0,0.0,300,NC_045512.2
35187,23700,23710,0.7925626191352039,0.7928970337424339,0.0,0.0,300,NC_045512.2
35188,23710,23720,0.7928970337424339,0.7932314483496639,0.0,0.0,300,NC_045512.2
35189,23720,23730,0.7932314483496639,0.7935658629568939,0.0,0.0,300,NC_045512.2
35190,23730,23740,0.7935658629568939,0.793900277564124,0.0,0.0,300,NC_045512.2
35191,23740,23750,0.793900277564124,0.794234692171354,0.0,0.0,300,NC_045512.2
35192,23750,23760,0.794234692171354,0.7945691067785841,0.0,0.0,300,NC_045512.2
35193,23760,23770,0.7945691067785841,0.7949035213858141,0.0,0.0,300,NC_045512.2
35194,23770,23780,0.7949035213858141,0.7952379359930442,0.0,0.0,300,NC_045512.2
35195,23780,23790,0.7952379359930442,0.7955723506002742,0.0,0.0,300,NC_045512.2
35196,23790,23800,0.7955723506002742,0.7959067652075043,0.0,0.0,300,NC_045512.2
35197,23800,23810,0.7959067652075043,0.7962411798147343,0.0,0.0,300,NC_045512.2
35198,23810,23820,0.7962411798147343,0.7965755944219644,0.0,0.0,300,NC_045512.2
35199,23820,23830,0.7965755944219644,0.7969100090291944,0.0,0.0,300,NC_045512.2
35200,23830,23840,0.7969100090291944,0.7972444236364244,0.0,0.0,300,NC_045512.2
35201,23840,23850,0.7972444236364244,0.7975788382436545,0.0,0.0,300,NC_045512.2
35202,23850,23860,0.7975788382436545,0.7979132528508845,0.0,0.0,300,NC_045512.2
35203,23860,23870,0.7979132528508845,0.7982476674581146,0.0,0.0,300,NC_045512.2
35204,23870,23880,0.7982476674581146,0.7985820820653446,0.0,0.0,300,NC_045512.2
35205,23880,23890,0.7985820820653446,0.7989164966725747,0.0,0.0,300,NC_045512.2
35206,23890,23900,0.7989164966725747,0.7992509112798047,0.0,0.0,300,NC_045512.2
35207,23900,23910,0.7992509112798047,0.7995853258870348,0.0,0.0,300,NC_045512.2
35208,23910,23920,0.7995853258870348,0.7999197404942648,0.0,0.0,300,NC_045512.2
35209,23920,23930,0.7999197404942648,0.8002541551014948,0.0,0.0,300,NC_045512.2
35210,23930,23940,0.8002541551014948,0.8005885697087248,0.0,0.0,300,NC_045512.2
35211,23940,23950,0.8005885697087248,0.8009229843159549,0.0,0.0,300,NC_045512.2
35212,23950,23960,0.8009229843159549,0.8012573989231849,0.0,0.0,300,NC_045512.2
35213,23960,23970,0.8012573989231849,0.801591813530415,0.0,0.0,300,NC_045512.2
35214,23970,23980,0.801591813530415,0.801926228137645,0.0,0.0,300,NC_045512.2
35215,23980,23990,0.801926228137645,0.8022606427448751,0.0,0.0,300,NC_045512.2
35216,23990,24000,0.8022606427448751,0.8025950573521051,0.0,0.0,300,NC_045512.2
35217,24000,24010,0.8025950573521051,0.8029294719593352,0.0,0.0,300,NC_045512.2
35218,24010,24020,0.8029294719593352,0.8032638865665652,0.0,0.0,300,NC_045512.2
35219,24020,24030,0.8032638865665652,0.8035983011737953,0.0,0.0,300,NC_045512.2
35220,24030,24040,0.8035983011737953,0.8039327157810253,0.0,0.0,300,NC_045512.2
35221,24040,24050,0.8039327157810253,0.8042671303882554,0.0,0.0,300,NC_045512.2
35222,24050,24060,0.8042671303882554,0.8046015449954854,0.0,0.0,300,NC_045512.2
35223,24060,24070,0.8046015449954854,0.8049359596027155,0.0,0.0,300,NC_045512.2
35224,24070,24080,0.8049359596027155,0.8052703742099455,0.0,0.0,300,NC_045512.2
35225,24080,24090,0.8052703742099455,0.8056047888171756,0.0,0.0,300,NC_045512.2
35226,24090,24100,0.8056047888171756,0.8059392034244056,0.0,0.0,300,NC_045512.2
35227,24100,24110,0.8059392034244056,0.8062736180316357,0.0,0.0,300,NC_045512.2
35228,24110,24120,0.8062736180316357,0.8066080326388657,0.0,0.0,300,NC_045512.2
35229,24120,24130,0.8066080326388657,0.8069424472460958,0.0,0.0,300,NC_045512.2
35230,24130,24140,0.8069424472460958,0.8072768618533257,0.0,0.0,300,NC_045512.2
35231,24140,24150,0.8072768618533257,0.8076112764605557,0.0,0.0,300,NC_045512.2
35232,24150,24160,0.8076112764605557,0.8079456910677858,0.0,0.0,300,NC_045512.2
35233,24160,24170,0.8079456910677858,0.8082801056750158,0.0,0.0,300,NC_045512.2
35234,24170,24180,0.8082801056750158,0.8086145202822459,0.0,0.0,300,NC_045512.2
35235,24180,24190,0.8086145202822459,0.808948934889476,0.0,0.0,300,NC_045512.2
35236,24190,24200,0.808948934889476,0.809283349496706,0.0,0.0,300,NC_045512.2
35237,24200,24210,0.809283349496706,0.809617764103936,0.0,0.0,300,NC_045512.2
35238,24210,24220,0.809617764103936,0.8099521787111661,0.0,0.0,300,NC_045512.2
35239,24220,24230,0.8099521787111661,0.8102865933183961,0.0,0.0,300,NC_045512.2
35240,24230,24240,0.8102865933183961,0.8106210079256262,0.0,0.0,300,NC_045512.2
35241,24240,24250,0.8106210079256262,0.8109554225328562,0.0,0.0,300,NC_045512.2
35242,24250,24260,0.8109554225328562,0.8112898371400863,0.0,0.0,300,NC_045512.2
35243,24260,24270,0.8112898371400863,0.8116242517473163,0.0,0.0,300,NC_045512.2
35244,24270,24280,0.8116242517473163,0.8119586663545464,0.0,0.0,300,NC_045512.2
35245,24280,24290,0.8119586663545464,0.8122930809617764,0.0,0.0,300,NC_045512.2
35246,24290,24300,0.8122930809617764,0.8126274955690065,0.0,0.0,300,NC_045512.2
35247,24300,24310,0.8126274955690065,0.8129619101762365,0.0,0.0,300,NC_045512.2
35248,24310,24320,0.8129619101762365,0.8132963247834666,0.0,0.0,300,NC_045512.2
35249,24320,24330,0.8132963247834666,0.8136307393906966,0.0,0.0,300,NC_045512.2
35250,24330,24340,0.8136307393906966,0.8139651539979267,0.0,0.0,300,NC_045512.2
35251,24340,24350,0.8139651539979267,0.8142995686051566,0.0,0.0,300,NC_045512.2
35252,24350,24360,0.8142995686051566,0.8146339832123867,0.0,0.0,300,NC_045512.2
35253,24360,24370,0.8146339832123867,0.8149683978196167,0.0,0.0,300,NC_045512.2
35254,24370,24380,0.8149683978196167,0.8153028124268468,0.0,0.0,300,NC_045512.2
35255,24380,24390,0.8153028124268468,0.8156372270340768,0.0,0.0,300,NC_045512.2
